,id,name,blurb,goal,pledged,state,slug,disable_communication,country,currency,currency_trailing_code,deadline,state_changed_at,created_at,launched_at,staff_pick,backers_count,static_usd_rate,usd_pledged,spotlight,name_len,name_len_clean,blurb_len,blurb_len_clean,deadline_weekday,state_changed_at_weekday,created_at_weekday,launched_at_weekday,deadline_month,deadline_day,deadline_yr,deadline_hr,state_changed_at_month,state_changed_at_day,state_changed_at_yr,state_changed_at_hr,created_at_month,created_at_day,created_at_yr,created_at_hr,launched_at_month,launched_at_day,launched_at_yr,launched_at_hr,create_to_launch_days,launch_to_deadline_days,launch_to_state_change_days,SuccessfulBool,USorGB,TOPCOUNTRY,LaunchedTuesday,DeadlineWeekend
18040,2047519832,Flite Fest 2014 - The Festival of Flight,"We are very excited to launch a new aspect of Flite Test! Our very first live event, Flite Fest 2014 - July 25th-27th",5000,37206.51,successful,flite-fest-2014-the-festival-of-flight,FALSE,US,USD,TRUE,5/29/14 12:45,5/29/14 12:45,2/15/14 13:02,4/29/14 12:45,FALSE,540,1,37206.51,TRUE,8,7,23,17,Thursday,Thursday,Saturday,Tuesday,5,29,2014,12,5,29,2014,12,2,15,2014,13,4,29,2014,12,72,30,30,1,1,1,1,0
18041,1565079153,Synergy Aircraft Project,"We're building an airplane, in a garage (!) but it's not just another tired old airplane. This is Synergy, the beginning of the future.",65000,95627.81,successful,synergy-aircraft-project,FALSE,US,USD,TRUE,6/4/12 0:59,6/4/12 0:59,4/1/12 9:26,5/13/12 13:11,FALSE,799,1,95627.81,TRUE,3,3,24,14,Monday,Monday,Sunday,Sunday,6,4,2012,0,6,4,2012,0,4,1,2012,9,5,13,2012,13,42,21,21,1,1,1,0,0
18042,1339215278,Future Tech Summer Camp,Future Tech aims to put technology through exciting STEM activities into the hands of disadvantaged children in our school district.,2200,2277,successful,future-tech-summer-camp,FALSE,US,USD,TRUE,5/6/16 6:18,5/6/16 6:18,1/28/16 14:51,4/6/16 6:18,FALSE,13,1,2277,TRUE,4,4,20,13,Friday,Friday,Thursday,Wednesday,5,6,2016,6,5,6,2016,6,1,28,2016,14,4,6,2016,6,68,30,30,1,1,1,0,0
18043,1785638952,Mantis Drone Claw,The Automatic Air-Lifting Claw For Your Quad!,5000,10452,successful,mantis-drone-claw,FALSE,GB,GBP,FALSE,1/10/16 12:57,1/10/16 12:57,11/29/15 16:49,12/1/15 12:57,FALSE,319,1.50289382,15708.24621,TRUE,3,3,7,7,Sunday,Sunday,Sunday,Tuesday,1,10,2016,12,1,10,2016,12,11,29,2015,16,12,1,2015,12,1,40,40,1,1,1,1,1
18044,858851265,"iRemoco - remote control helicopter for iPhone, iPod & iPad","iRemoco is a remote control toy helicopter and app for the iPhone, iPod touch and iPad, complete with 3D joysticks and motion control.",28000,33659.99,successful,iremoco-remote-control-helicopter-for-iphone-ipod,FALSE,US,USD,TRUE,6/7/11 3:28,6/7/11 3:28,5/5/11 5:09,5/8/11 3:28,FALSE,207,1,33659.99,TRUE,10,9,23,15,Tuesday,Tuesday,Thursday,Sunday,6,7,2011,3,6,7,2011,3,5,5,2011,5,5,8,2011,3,2,30,30,1,1,1,0,0
18045,1189217230,DJI Phantom 1 & 2 Retractable Landing Gear,RETRAX Switch activated retractable landing gear for the DJI Phantom 1 and Phantom 2 RC quadcopter drone.,1500,2707,successful,retrax-retractable-landing-gear-for-dji-phantom-dr,FALSE,US,USD,TRUE,11/4/14 13:27,11/4/14 13:27,10/13/14 13:06,10/16/14 1:04,FALSE,29,1,2707,TRUE,8,8,17,14,Tuesday,Tuesday,Monday,Thursday,11,4,2014,13,11,4,2014,13,10,13,2014,13,10,16,2014,1,2,19,19,1,1,1,0,0
18046,760804779,Robot Fourbot - A copter that anyone can fly!,Inexpensive multi rotor air robot that enables you to capture amazing photos & Videos from the air.,10000,78315,successful,robot-fourbot-a-copter-that-anyone-can-fly,FALSE,US,USD,TRUE,12/16/13 11:12,12/16/13 11:12,10/15/13 17:36,11/14/13 11:12,FALSE,164,1,78315,TRUE,9,7,17,12,Monday,Monday,Tuesday,Thursday,12,16,2013,11,12,16,2013,11,10,15,2013,17,11,14,2013,11,29,32,32,1,1,1,0,0
18047,298106461,Game of Drones - The World's Toughest Drone Airframe.,"Only A Few Hours Left! The Action-Sports Drone Airframe: The Virtually Unbreakable, Practically Indestructible Airframe. Act Now!",25000,51143,successful,worlds-toughest-action-sports-airframe-by-game-of,FALSE,US,USD,TRUE,2/13/14 23:00,2/13/14 23:00,8/27/13 13:04,1/12/14 22:19,FALSE,283,1,51143,TRUE,9,8,17,17,Thursday,Thursday,Tuesday,Sunday,2,13,2014,23,2,13,2014,23,8,27,2013,13,1,12,2014,22,138,32,32,1,1,1,0,0
18048,1227854296,ICARUS,"A stealth, ultra-light, highly-efficient, flapping-wing UAV, capable of accurate and natural reproduction of real bird-flight dynamics.",1000,1054.5,successful,icarus,FALSE,US,USD,TRUE,1/3/14 19:24,1/3/14 19:24,10/8/13 15:44,12/4/13 19:24,FALSE,31,1,1054.5,TRUE,1,1,16,13,Friday,Friday,Tuesday,Wednesday,1,3,2014,19,1,3,2014,19,10,8,2013,15,12,4,2013,19,57,30,30,1,1,1,0,0
18049,277120736,The Pocket Drone - Your personal flying robot,The world's first multicopter that's powerful enough to carry a high quality action camera and folds up smaller than a 7in tablet.,35000,929212.76,successful,the-pocket-drone-your-personal-flying-robot,FALSE,US,USD,TRUE,3/9/14 1:07,3/9/14 1:07,10/21/13 21:59,1/8/14 2:07,FALSE,1946,1,929212.76,TRUE,8,8,22,16,Sunday,Sunday,Monday,Wednesday,3,9,2014,1,3,9,2014,1,10,21,2013,21,1,8,2014,2,78,59,59,1,1,1,0,1
18050,1433148134,RAVEN 250 multirotor. Build any configuration multirotor!,"This is a revolutionary take on the Drone market. With simple and very light components, make any multirotor platform.",3000,3870,successful,raven-250-multirotor-build-any-configuration-multi,FALSE,GB,GBP,FALSE,9/8/15 3:50,9/8/15 3:50,12/8/14 10:23,8/14/15 3:50,FALSE,24,1.56209239,6045.297549,TRUE,7,6,19,12,Tuesday,Tuesday,Monday,Friday,9,8,2015,3,9,8,2015,3,12,8,2014,10,8,14,2015,3,248,25,25,1,1,1,0,0
18051,501031684,Drone School - Basic Course,Showing absolute beginners how to pilot a heli-Quadcopter in a park in London; we will be putting the controller into your hands!,200,202,successful,drone-school-basic-course,FALSE,GB,GBP,FALSE,7/18/14 14:00,7/18/14 14:00,7/5/14 10:50,7/8/14 11:17,FALSE,7,1.71446598,346.322128,TRUE,5,5,22,10,Friday,Friday,Saturday,Tuesday,7,18,2014,14,7,18,2014,14,7,5,2014,10,7,8,2014,11,3,10,10,1,1,1,1,0
18052,323047344,Aether UAV,"“Aether UAV is a project to design and build an environmental monitoring UAV with autonomous capabilities""",500,1804,successful,aether-uav,FALSE,GB,GBP,FALSE,4/29/15 11:14,4/29/15 11:15,3/28/15 17:47,3/30/15 11:14,FALSE,29,1.48761265,2683.653221,TRUE,2,2,16,10,Wednesday,Wednesday,Saturday,Monday,4,29,2015,11,4,29,2015,11,3,28,2015,17,3,30,2015,11,1,30,30,1,1,1,0,0
18053,796051088,ClearBoost: Enhanced Video Reception for Drones and FPV,A small device that sits between your video antenna and receiver to increase your video quality. Fly with less static and better video!,12500,32695,successful,clearboost-enhanced-video-reception-for-drones-and,FALSE,CA,CAD,TRUE,10/6/15 21:00,10/6/15 21:00,7/9/15 17:58,9/7/15 10:02,FALSE,217,0.75299844,24619.284,TRUE,8,6,23,15,Tuesday,Tuesday,Thursday,Monday,10,6,2015,21,10,6,2015,21,7,9,2015,17,9,7,2015,10,59,29,29,1,0,0,0,0
18054,1316508417,'B' the flying car,"Fast on the road and in difficult terrain, agile in the air - Go beyond the limits!",86500,122366.5,successful,b-go-beyond,FALSE,GB,GBP,FALSE,7/3/13 6:19,7/3/13 6:19,3/17/13 6:51,5/24/13 6:19,FALSE,427,1.50302032,183919.336,TRUE,4,3,17,10,Wednesday,Wednesday,Sunday,Friday,7,3,2013,6,7,3,2013,6,3,17,2013,6,5,24,2013,6,67,40,40,1,1,1,0,0
18055,1057441073,UAV Drones & Collateral Damage Impact International Law,Our project explores the narrative that the U.S. Drone Strike Policy violates International Law.,100,100,successful,uav-drones-and-collateral-damage-impact-internatio,FALSE,US,USD,TRUE,10/9/15 9:08,10/9/15 9:08,9/7/15 19:29,9/9/15 9:08,FALSE,3,1,100,TRUE,8,8,14,11,Friday,Friday,Monday,Wednesday,10,9,2015,9,10,9,2015,9,9,7,2015,19,9,9,2015,9,1,30,30,1,1,1,0,0
18056,2019703090,Hardware Drone Control: A new way to fly (and graduate).,The plan: Graduate from college by designing a completely new way to control drones.,525,565,successful,hardware-drone-control-a-new-way-to-fly-and-gradua,FALSE,NL,EUR,FALSE,3/18/15 4:24,3/18/15 4:24,1/28/15 4:00,2/16/15 4:24,FALSE,12,1.1388458,643.447877,TRUE,10,9,14,10,Wednesday,Wednesday,Wednesday,Monday,3,18,2015,4,3,18,2015,4,1,28,2015,4,2,16,2015,4,19,30,30,1,0,0,0,0
18057,652217332,StreamLine: The ultimate streaming Drone,I need YOUR help to build the most awesome drone Ever! The main function will be to stream YOUR content to YOUR device-ANYWHERE!,600,600,successful,streamline-the-ultimate-streaming-drone,FALSE,US,USD,TRUE,7/21/15 15:46,7/21/15 15:46,7/3/15 21:55,7/13/15 15:46,FALSE,2,1,600,TRUE,5,5,23,16,Tuesday,Tuesday,Friday,Monday,7,21,2015,15,7,21,2015,15,7,3,2015,21,7,13,2015,15,9,8,8,1,1,1,0,0
18058,695209512,Gravitron v2 FPV Racing Drone,"The Only 100% Ready To Fly LIVE video streaming Racing Quad Drone,  Perfect for carrying Gopro. Easy to fly like Powerup FPV drone",10000,13166,successful,gravitron-v2-fpv-racing-quad,FALSE,US,USD,TRUE,12/20/15 14:25,12/20/15 14:25,9/14/15 20:23,11/20/15 14:25,FALSE,29,1,13166,TRUE,5,5,23,21,Sunday,Sunday,Monday,Friday,12,20,2015,14,12,20,2015,14,9,14,2015,20,11,20,2015,14,66,30,30,1,1,1,0,1
18059,1952449411,The National Paper Airplane Contest,Are you top gun?  Want to find out?  Help me build the website for The National Paper Airplane Contest.,20000,7141,failed,the-national-paper-airplane-contest,FALSE,US,USD,TRUE,3/4/15 9:59,3/4/15 10:00,12/24/14 14:46,2/2/15 9:59,TRUE,139,1,7141,FALSE,5,5,19,14,Wednesday,Wednesday,Wednesday,Monday,3,4,2015,9,3,4,2015,10,12,24,2014,14,2,2,2015,9,39,30,30,0,1,1,0,0
18060,1881097220,Humanitarian Drones - LiDAR Capable Unmanned Aerial Systems,"We want to build LiDAR-capable drones that can be used to locate UXO (bombs) for removal in Laos, and around the world. Join us.",50000,4689,failed,humanitarian-drones-bomb-locating-unmanned-aerial,FALSE,US,USD,TRUE,10/17/14 12:11,10/17/14 12:11,8/7/14 22:18,9/17/14 12:11,TRUE,73,1,4689,FALSE,8,8,24,15,Friday,Friday,Thursday,Wednesday,10,17,2014,12,10,17,2014,12,8,7,2014,22,9,17,2014,12,40,30,30,0,1,1,0,0
18061,1498248041,The OverDrive – Ultimate in Personal Transportation,OverDrive is a high performance roadable aircraft. AKA – a flying car!,250000,12176,failed,the-overdrive-ultimate-in-personal-transportation,FALSE,US,USD,TRUE,8/27/14 17:23,8/27/14 17:23,7/14/14 19:11,7/28/14 17:23,TRUE,38,1,12176,FALSE,7,6,12,9,Wednesday,Wednesday,Monday,Monday,8,27,2014,17,8,27,2014,17,7,14,2014,19,7,28,2014,17,13,30,30,0,1,1,0,0
18062,306692115,Panoptes eBumper4: Obstacle Avoidance for Drones,"Obstacle Avoidance and Precision Operation, Works Indoors & Outdoors. For Phantom 2 & Iris+ Drones. Explore with Confidence.",80000,28885,failed,panoptes-ebumper4-low-speed-obstacle-avoidance-for,FALSE,US,USD,TRUE,4/11/15 8:00,4/11/15 8:00,2/19/15 10:06,3/9/15 17:06,TRUE,109,1,28885,FALSE,6,5,18,16,Saturday,Saturday,Thursday,Monday,4,11,2015,8,4,11,2015,8,2,19,2015,10,3,9,2015,17,18,32,32,0,1,1,0,1
18063,587760068,ICeU SPECTRES,"The ICeU Spectres is a carbon fiber, twin engine, tilt rotor, vertical takeoff and landing manned aerial vehicle.",100000,4568,failed,iceu-spectres,FALSE,US,USD,TRUE,4/10/15 18:52,4/10/15 18:52,11/6/14 10:16,2/9/15 18:52,TRUE,99,1,4568,FALSE,2,2,18,15,Friday,Friday,Thursday,Monday,4,10,2015,18,4,10,2015,18,11,6,2014,10,2,9,2015,18,95,60,60,0,1,1,0,0
18064,432692292,D-Day Dakota to Normandy DC-3,Help us acquire this D-Day veteran C-47 Dakota to fly to Normandy 2015. This aircraft dropped 101st Airborne paratroops on D-Day.,35000,15171,failed,d-day-dakota-to-normandy-dc-3,FALSE,GB,GBP,FALSE,1/19/15 18:44,1/19/15 18:45,12/10/14 17:29,12/10/14 18:44,TRUE,138,1.56338673,23718.14008,FALSE,5,4,21,17,Monday,Monday,Wednesday,Wednesday,1,19,2015,18,1,19,2015,18,12,10,2014,17,12,10,2014,18,0,40,40,0,1,1,0,0
18065,1200731455,Nike Ajax Project -Full 35' & 1/2 17'- 2 stage Rocket,Promoting Safety through Education we are building one of the largest and most complex high power model rockets ever attempted!!,3900,406,failed,nike-ajax-project-full-35-and-1-2-17-2-stage-rocke,FALSE,US,USD,TRUE,12/30/14 23:00,12/30/14 23:00,12/5/14 6:17,12/5/14 12:32,TRUE,15,1,406,FALSE,11,11,20,13,Tuesday,Tuesday,Friday,Friday,12,30,2014,23,12,30,2014,23,12,5,2014,6,12,5,2014,12,0,25,25,0,1,1,0,0
18066,1547790530,Top Gun,I have been dreaming all my life to enter to the Top Gun Competition. by building the 50% Super Scale Dalotel 165.,10000,449,failed,top-gun,FALSE,CA,CAD,TRUE,2/14/15 10:53,2/14/15 10:53,1/7/15 10:01,1/15/15 10:53,TRUE,14,0.83457546,374.7243815,FALSE,2,2,22,13,Saturday,Saturday,Wednesday,Thursday,2,14,2015,10,2,14,2015,10,1,7,2015,10,1,15,2015,10,8,30,30,0,0,0,0,1
18067,1369384656,MiniRaceWing - The crash resistant FPV race wing,"Fast, agile, easy to transport and extremely crash resistant. The MiniRaceWing will change your RC and FPV flying experience.",80000,32666,failed,miniracewing-the-crash-resistant-fpv-race-wing,FALSE,DE,EUR,FALSE,1/29/17 23:00,1/29/17 23:00,7/4/16 12:14,12/31/16 9:12,TRUE,193,1.05290533,34394.20551,FALSE,8,8,19,14,Sunday,Sunday,Monday,Saturday,1,29,2017,23,1,29,2017,23,7,4,2016,12,12,31,2016,9,179,29,29,0,0,0,0,1
18068,34029844,Ritewing Drak - The Next Generation RC Aircraft / Drone,The Drak is the first forward swept RC aircraft that combines extreme durability with unmatched stability & energy efficient flight.,85000,36083,failed,ritewing-drak-the-next-generation-rc-aircraft-dron,FALSE,US,USD,TRUE,4/10/15 23:34,4/10/15 23:34,12/23/14 13:09,3/11/15 23:34,TRUE,108,1,36083,FALSE,10,10,20,16,Friday,Friday,Tuesday,Wednesday,4,10,2015,23,4,10,2015,23,12,23,2014,13,3,11,2015,23,78,30,30,0,1,1,0,0
18069,119994225,Faradair - New Eco Aircraft called BEHA,BEHA is the world's first true 'Hybrid' aircraft. An innovative triple box wing design combining electric motors & a bio-diesel engine,20000,1623,failed,faradair-new-eco-aircraft-called-beha,FALSE,GB,GBP,FALSE,12/25/14 10:00,12/25/14 10:00,10/20/14 11:46,11/19/14 15:15,TRUE,26,1.56525142,2540.403055,FALSE,7,7,21,18,Thursday,Thursday,Monday,Wednesday,12,25,2014,10,12,25,2014,10,10,20,2014,11,11,19,2014,15,30,35,35,0,1,1,0,0
18070,896720277,Falcon - Your Airship,"Silent, safe and low cost, the Falcon has unlimited possibilities as a high endurance aerial platform.",25000,8530,failed,falcon-an-airship-for-everyone,FALSE,US,USD,TRUE,9/26/16 11:20,9/26/16 11:20,2/5/16 18:24,8/22/16 11:20,TRUE,29,1,8530,FALSE,4,4,16,11,Monday,Monday,Friday,Monday,9,26,2016,11,9,26,2016,11,2,5,2016,18,8,22,2016,11,198,35,35,0,1,1,0,0
18071,1137158100,PhoneDrone: Let your smartphone be your personal drone.,"PhoneDrone allows your smartphone to become an autonomous aerial camera; integrated flight planner, a tethered controller and more!",250000,122876,failed,phonedrone-let-your-smartphone-be-your-personal-dr,FALSE,US,USD,TRUE,6/11/15 12:17,6/11/15 12:17,4/14/15 8:36,4/27/15 12:17,TRUE,573,1,122876,FALSE,8,5,18,13,Thursday,Thursday,Tuesday,Monday,6,11,2015,12,6,11,2015,12,4,14,2015,8,4,27,2015,12,13,45,45,0,1,1,0,0
18072,1049459131,TANKY DRONE: Insanely Fast FPV Racing Quadcopter,Breathtaking performance and race-proven technology! Speed at 100mph or soar like a bird and see the world like never before.,150000,121668,failed,tanky-drone-insanely-fast-fpv-racing-quadcopter,FALSE,US,USD,TRUE,12/9/16 11:57,12/9/16 11:57,10/7/16 22:52,10/25/16 11:57,TRUE,183,1,121668,FALSE,7,7,20,14,Friday,Friday,Friday,Tuesday,12,9,2016,11,12,9,2016,11,10,7,2016,22,10,25,2016,11,17,45,45,0,1,1,1,0
18073,1440430034,Drone retractable landing gear for quadcopter hexacopter,"Drone RETRAX are a retractable landing gear system for your tricopter, quadcopter or hexacopter. F450, F550, TBS, F330 and many more.",10000,1337,failed,drone-retrax-retractable-landing-gear-for-quadcopt,FALSE,US,USD,TRUE,9/10/14 0:07,9/10/14 0:07,12/18/13 23:28,8/18/14 16:46,TRUE,18,1,1337,FALSE,7,6,21,15,Wednesday,Wednesday,Wednesday,Monday,9,10,2014,0,9,10,2014,0,12,18,2013,23,8,18,2014,16,242,22,22,0,1,1,0,0
18074,1651252652,"""Historic Hawker Hunter Aircraft"", ""Rescue Mission""","There is a race against time, and our organization NEEDS your help to save and play a part of a rare historical aircraft.",26000,1374,failed,historic-aircraft-rescue,FALSE,US,USD,TRUE,1/15/15 12:22,1/15/15 12:22,11/7/14 14:48,12/16/14 12:22,TRUE,31,1,1374,FALSE,6,6,23,12,Thursday,Thursday,Friday,Tuesday,1,15,2015,12,1,15,2015,12,11,7,2014,14,12,16,2014,12,38,30,30,0,1,1,1,0
18075,603932817,"SleepySelfieStick, Reduced Jet Lag, Worlds Best Pillow","Portable travel pillow, very private face cradle with CoolSkin® fabric provides maximum comfort — ergonomically designed in the US.",30000,4328,failed,sleepyselfiestick-a-portable-travel-pillow-reduce,FALSE,US,USD,TRUE,11/20/16 21:00,11/20/16 21:00,10/13/16 16:24,10/19/16 17:50,FALSE,22,1,4328,FALSE,7,7,19,15,Sunday,Sunday,Thursday,Wednesday,11,20,2016,21,11,20,2016,21,10,13,2016,16,10,19,2016,17,6,32,32,0,1,1,0,1
18076,946361579,Flying Simulation for the Disabled and Hard of Hearing,A self contained portable fully immersive Flight Simulator with disabled access and special instruction screens for the deaf,55000,93,failed,flying-simulation-for-the-disabled-and-hard-of-hea,FALSE,GB,GBP,FALSE,5/6/15 18:27,5/6/15 18:27,4/1/15 5:43,4/6/15 18:27,FALSE,6,1.4919116,138.7477788,FALSE,9,5,18,14,Wednesday,Wednesday,Wednesday,Monday,5,6,2015,18,5,6,2015,18,4,1,2015,5,4,6,2015,18,5,30,30,0,1,1,0,0
18077,1070176498,Drone Landing System,We developed a drone landing system for emergency and normal landings to protect your drone investment and the surroundings.,45000,679,failed,drone-landing-system,FALSE,NL,EUR,FALSE,7/16/16 9:38,7/16/16 9:38,6/14/16 5:16,6/21/16 9:38,FALSE,6,1.13569384,771.1361174,FALSE,3,3,19,12,Saturday,Saturday,Tuesday,Tuesday,7,16,2016,9,7,16,2016,9,6,14,2016,5,6,21,2016,9,7,25,25,0,0,0,1,1
18078,504193797,Backpackable one-person high resolution UAV mapping system,"Continue to develop a user friendly one-person setup UAV (drone) system for taking high resolution, relative geo-rectified images.",10000,100,failed,backpackable-high-resolution-uav-habitat-mapping-s,FALSE,US,USD,TRUE,5/9/14 23:57,5/9/14 23:57,3/28/14 8:54,4/9/14 23:57,FALSE,3,1,100,FALSE,7,7,18,15,Friday,Friday,Friday,Wednesday,5,9,2014,23,5,9,2014,23,3,28,2014,8,4,9,2014,23,12,30,30,0,1,1,0,0
18079,695864478,Project H2U. Helping save lives while breaking records.,Will attempt to set a record by flying from Scotland to Norway a UAV powered by hydrogen and support Search and Rescue teams with UAVs.,20500,282,failed,project-h2u-helping-save-lives-while-breaking-reco,FALSE,GB,GBP,FALSE,9/9/15 2:37,9/9/15 2:37,8/4/15 14:27,8/26/15 2:37,FALSE,12,1.57572377,444.3541031,FALSE,8,7,25,15,Wednesday,Wednesday,Tuesday,Wednesday,9,9,2015,2,9,9,2015,2,8,4,2015,14,8,26,2015,2,21,14,14,0,1,1,0,0
18080,449251876,The Real Hovering Hoverboard - Personal Hovercraft for kids,The time has come to kickstart a real hoverboard which goes over land and water and hovers on a cushion of air -using drone technology.,35000,840,failed,the-real-hovering-hoverboard-for-kids-and-adults,FALSE,US,USD,TRUE,9/5/16 12:18,9/5/16 12:18,7/23/16 9:26,8/13/16 12:18,FALSE,6,1,840,FALSE,9,8,25,15,Monday,Monday,Saturday,Saturday,9,5,2016,12,9,5,2016,12,7,23,2016,9,8,13,2016,12,21,23,23,0,1,1,0,0
18081,1131425605,Build the Falcon,We are going to build a life size ship to be exhibited and experienced by fans worldwide.,170000,501,failed,build-the-falcon,FALSE,GB,GBP,FALSE,5/20/16 10:03,5/20/16 10:03,1/25/16 12:54,3/28/16 10:03,FALSE,14,1.41343955,708.1332146,FALSE,3,2,17,10,Friday,Friday,Monday,Monday,5,20,2016,10,5,20,2016,10,1,25,2016,12,3,28,2016,10,62,53,53,0,1,1,0,0
18082,1647751244,Temper Tantrum Air Racing Team,Temper Tantrum Racing is an newly formed Air Racing Team building an aircraft to compete in the Reno Air Races in the Formula 1 class.,60000,1677,failed,temper-tantrum-air-racing-team,FALSE,CA,CAD,TRUE,3/20/15 12:38,3/20/15 12:38,1/16/15 9:49,2/18/15 12:38,FALSE,7,0.80337804,1347.264973,FALSE,5,5,25,17,Friday,Friday,Friday,Wednesday,3,20,2015,12,3,20,2015,12,1,16,2015,9,2,18,2015,12,33,29,29,0,0,0,0,0
18083,1858930804,50 years of Lost in Space; The Jupiter II,I want to build a full sized Jupiter II that will fly.,75000,86,failed,50-years-of-lost-in-space-the-jupiter-ii,FALSE,US,USD,TRUE,11/5/14 23:48,11/5/14 23:48,9/30/14 13:18,10/6/14 23:48,FALSE,4,1,86,FALSE,9,7,12,8,Wednesday,Wednesday,Tuesday,Monday,11,5,2014,23,11,5,2014,23,9,30,2014,13,10,6,2014,23,6,30,30,0,1,1,0,0
18084,907862035,Zyro™  an Aerial Drone Game,"Zyro, an aerial drone game, playing in the sky near you!",50000,2078,failed,zyrotm-droneball,FALSE,US,USD,TRUE,3/14/15 1:19,3/14/15 1:19,10/31/14 16:41,2/12/15 1:19,FALSE,10,1,2078,FALSE,5,4,11,8,Saturday,Saturday,Friday,Thursday,3,14,2015,1,3,14,2015,1,10,31,2014,16,2,12,2015,1,103,30,30,0,1,1,0,1
18085,429293790,Build-A-Plane the Aeronca Sedan Project,This project will restore a 1948 Aeronca Sedan airplane using area youth as part of the rebuilding team.,60000,210,failed,build-a-plane-the-aeronca-sedan-project,FALSE,US,USD,TRUE,4/27/15 8:45,4/27/15 8:45,3/25/15 22:12,3/28/15 8:45,FALSE,3,1,210,FALSE,5,4,18,13,Monday,Monday,Wednesday,Saturday,4,27,2015,8,4,27,2015,8,3,25,2015,22,3,28,2015,8,2,30,30,0,1,1,0,0
18086,989746741,Aeolian Triple Action Pump,"Meet the Triple Action Pump. A hybrid/electric hand pump for your Kites, Watertoys, Tents and Mattresses. Pump Smarter, Not Harder!",1000,299,failed,aeolian-triple-action-pump,FALSE,US,USD,TRUE,2/3/15 19:18,2/3/15 19:18,7/23/14 22:42,1/27/15 19:18,FALSE,5,1,299,FALSE,4,4,20,16,Tuesday,Tuesday,Wednesday,Tuesday,2,3,2015,19,2,3,2015,19,7,23,2014,22,1,27,2015,19,187,7,7,0,1,1,1,0
18087,197602750,CenturiCopters,Power distribution board meant for detachable multicopter arms and plug-and-play system for quads.,700,7,failed,centuricopters,FALSE,US,USD,TRUE,3/19/15 22:12,3/19/15 22:12,2/17/15 21:13,2/17/15 22:12,FALSE,3,1,7,FALSE,1,1,13,10,Thursday,Thursday,Tuesday,Tuesday,3,19,2015,22,3,19,2015,22,2,17,2015,21,2,17,2015,22,0,30,30,0,1,1,1,0
18088,2009377091,ECOLOGIC ULTRALIGHT,THE FIRST ECOLOGICAL FAIRING FOR LIGHT AIRPLANE,35000,542,failed,ecologic-ultralight,FALSE,CH,CHF,FALSE,7/14/16 10:24,7/14/16 10:25,6/9/16 13:01,6/14/16 10:24,FALSE,4,1.03640261,561.7302146,FALSE,2,2,7,7,Thursday,Thursday,Thursday,Tuesday,7,14,2016,10,7,14,2016,10,6,9,2016,13,6,14,2016,10,4,30,30,0,0,0,1,0
18089,638163330,"Pro drone motor mounts - ultra strong, light, ergonomic","Strong, light CNC aluminium wide motor mounts for multi rotor drones / UAVs.",3900,1519,failed,uav-drone-motor-mounts-ultra-strong-light-ergonomi,FALSE,GB,GBP,FALSE,8/31/15 10:38,8/31/15 10:38,8/7/15 13:17,8/11/15 10:38,FALSE,8,1.54863728,2352.380028,FALSE,9,9,13,12,Monday,Monday,Friday,Tuesday,8,31,2015,10,8,31,2015,10,8,7,2015,13,8,11,2015,10,3,20,20,0,1,1,1,0
18090,795187511,Drone Build Mark 1,Since I can't afford to buy a high tech ready to fly quad-copter with aerial camera drone I am going to attempt to build my own,100,6,failed,drone-build-mark-1,FALSE,US,USD,TRUE,8/7/14 12:06,8/7/14 12:06,7/8/14 9:00,7/8/14 12:06,FALSE,2,1,6,FALSE,4,4,26,17,Thursday,Thursday,Tuesday,Tuesday,8,7,2014,12,8,7,2014,12,7,8,2014,9,7,8,2014,12,0,30,30,0,1,1,1,0
18091,1059006994,QuadRKT - The future of drone racing,"A revolutionary new drone with horizontal and vertical flight ability, missile mode, and quadrotors done right!",50000,7187,failed,quadrkt-the-future-of-drone-racing,FALSE,US,USD,TRUE,8/30/16 12:01,8/30/16 12:01,6/21/16 13:21,7/1/16 12:01,FALSE,32,1,7187,FALSE,7,6,16,13,Tuesday,Tuesday,Tuesday,Friday,8,30,2016,12,8,30,2016,12,6,21,2016,13,7,1,2016,12,9,60,60,0,1,1,0,0
18092,1630729861,The Flying Pig Pig,Easy & Fun for The Whole Family.,50000,419,failed,the-flying-pig-pig,FALSE,US,USD,TRUE,7/5/15 2:00,7/5/15 2:00,1/11/15 0:56,6/5/15 2:00,FALSE,11,1,419,FALSE,4,4,7,6,Sunday,Sunday,Sunday,Friday,7,5,2015,2,7,5,2015,2,1,11,2015,0,6,5,2015,2,145,30,30,0,1,1,0,1
18093,920090096,the equal turtles,our aim is to teach turtle to fly,10000,12,failed,the-equal-turtles,FALSE,GB,GBP,FALSE,11/10/14 7:10,11/10/14 7:10,10/16/14 6:05,10/16/14 7:10,FALSE,1,1.58975435,19.0770522,FALSE,3,2,8,4,Monday,Monday,Thursday,Thursday,11,10,2014,7,11,10,2014,7,10,16,2014,6,10,16,2014,7,0,25,25,0,1,1,0,0
